date,playerId,country,gameId,sum(cashTurnover),sum(bonusTurnover),sum(cashWinnings),sum(bonusWinnings),sum(turnover),sum(winnings),sum(cashResult),sum(bonusResult),sum(grossResult)
2017-04-05,37,FI,1879,0.8999999999999999,0.0,0.0,0.0,0.8999999999999999,0.0,0.8999999999999999,0.0,0.8999999999999999
2017-04-05,37,FI,1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,37,FI,1463,12.5,0.0,16.0,0.0,12.5,16.0,-3.5,0.0,-3.5
2017-04-05,37,FI,1400,1.2486992715920882,0.0,4.370447450572308,0.0,1.2486992715920882,4.370447450572308,-3.1217481789802197,0.0,-3.1217481789802197
2017-04-05,37,FI,399,2.08116545265348,0.0,12.48699271592088,0.0,2.08116545265348,12.48699271592088,-10.405827263267401,0.0,-10.405827263267401
2017-04-05,36,GB,2555,1.2,0.0,0.0,0.0,1.2,0.0,1.2,0.0,1.2
2017-04-05,36,GB,2376,3.12174817898022,0.0,0.0,0.0,3.12174817898022,0.0,3.12174817898022,0.0,3.12174817898022
2017-04-05,36,GB,2321,0.583955245669972,0.0,0.0,0.0,0.583955245669972,0.0,0.583955245669972,0.0,0.583955245669972
2017-04-05,36,GB,2136,1.9979188345473409,0.0,0.416233090530696,0.0,1.9979188345473409,0.416233090530696,1.581685744016645,0.0,1.581685744016645
2017-04-05,36,GB,2047,3.9021852237252754,0.0,0.0,0.0,3.9021852237252754,0.0,3.9021852237252754,0.0,3.9021852237252754
2017-04-05,36,GB,1879,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3
2017-04-05,36,GB,1659,0.0,0.0,152.34131113423473,0.0,0.0,152.34131113423473,-152.34131113423473,0.0,-152.34131113423473
2017-04-05,36,GB,1463,15.5,0.0,44.0,0.0,15.5,44.0,-28.5,0.0,-28.5
2017-04-05,36,GB,1355,0.0,0.0,0.208116545265348,0.0,0.0,0.208116545265348,-0.208116545265348,0.0,-0.208116545265348
2017-04-05,36,GB,403,0.6243496357960441,0.0,0.0,0.0,0.6243496357960441,0.0,0.6243496357960441,0.0,0.6243496357960441
2017-04-05,36,GB,399,1.04058272632674,0.0,0.52029136316337,0.0,1.04058272632674,0.52029136316337,0.52029136316337,0.0,0.52029136316337
2017-04-05,35,SE,2609,1.092611862643077,0.0,0.0,0.0,1.092611862643077,0.0,1.092611862643077,0.0,1.092611862643077
2017-04-05,35,SE,2376,4.682622268470331,0.0,1.56087408949011,0.0,4.682622268470331,1.56087408949011,3.12174817898022,0.0,3.12174817898022
2017-04-05,35,SE,2136,1.9979188345473409,0.0,0.0,0.0,1.9979188345473409,0.0,1.9979188345473409,0.0,1.9979188345473409
2017-04-05,35,SE,2049,2.6014568158168503,0.0,0.0,0.0,2.6014568158168503,0.0,2.6014568158168503,0.0,2.6014568158168503
2017-04-05,35,SE,2047,3.9021852237252754,0.0,2.3413111342351653,0.0,3.9021852237252754,2.3413111342351653,1.5608740894901103,0.0,1.5608740894901103
2017-04-05,35,SE,1879,0.6,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.6
2017-04-05,35,SE,1463,17.0,0.0,22.0,0.0,17.0,22.0,-5.0,0.0,-5.0
2017-04-05,35,SE,403,0.0,0.0,0.416233090530696,0.0,0.0,0.416233090530696,-0.416233090530696,0.0,-0.416233090530696
2017-04-05,35,SE,399,2.08116545265348,0.0,20.915712799167473,0.0,2.08116545265348,20.915712799167473,-18.834547346513993,0.0,-18.834547346513993
2017-04-05,35,SE,384,0.0,0.0,0.208116545265348,0.0,0.0,0.208116545265348,-0.208116545265348,0.0,-0.208116545265348
2017-04-05,34,SE,2609,1.092611862643077,0.0,0.0,0.0,1.092611862643077,0.0,1.092611862643077,0.0,1.092611862643077
2017-04-05,34,SE,2376,4.682622268470331,0.0,0.0,0.0,4.682622268470331,0.0,4.682622268470331,0.0,4.682622268470331
2017-04-05,34,SE,2321,0.583955245669972,0.0,0.0,0.0,0.583955245669972,0.0,0.583955245669972,0.0,0.583955245669972
2017-04-05,34,SE,2136,0.9989594172736704,0.0,0.31217481789802204,0.0,0.9989594172736704,0.31217481789802204,0.6867845993756484,0.0,0.6867845993756484
2017-04-05,34,SE,2047,2.6014568158168503,0.0,4.942767950052015,0.0,2.6014568158168503,4.942767950052015,-2.3413111342351645,0.0,-2.3413111342351645
2017-04-05,34,SE,1711,0.0,0.0,3.64203954214359,0.0,0.0,3.64203954214359,-3.64203954214359,0.0,-3.64203954214359
2017-04-05,34,SE,1482,0.0,0.0,0.52029136316337,0.0,0.0,0.52029136316337,-0.52029136316337,0.0,-0.52029136316337
2017-04-05,34,SE,1463,16.0,0.0,12.0,0.0,16.0,12.0,4.0,0.0,4.0
2017-04-05,34,SE,399,2.08116545265348,0.0,9.36524453694066,0.0,2.08116545265348,9.36524453694066,-7.28407908428718,0.0,-7.28407908428718
2017-04-05,34,SE,384,0.6243496357960441,0.0,0.0,0.0,0.6243496357960441,0.0,0.6243496357960441,0.0,0.6243496357960441
2017-04-05,33,SE,2376,4.682622268470331,0.0,4.422476586888645,0.0,4.682622268470331,4.422476586888645,0.2601456815816854,0.0,0.2601456815816854
2017-04-05,33,SE,2136,1.9979188345473409,0.0,9.989594172736705,0.0,1.9979188345473409,9.989594172736705,-7.991675338189364,0.0,-7.991675338189364
2017-04-05,33,SE,2105,0.832466181061392,0.0,0.0,0.0,0.832466181061392,0.0,0.832466181061392,0.0,0.832466181061392
2017-04-05,33,SE,2047,1.3007284079084251,0.0,2.289281997918828,0.0,1.3007284079084251,2.289281997918828,-0.9885535900104028,0.0,-0.9885535900104028
2017-04-05,33,SE,1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,33,SE,1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,33,SE,1463,16.0,0.0,13.0,0.0,16.0,13.0,3.0,0.0,3.0
2017-04-05,33,SE,1355,0.0,0.0,0.31217481789802204,0.0,0.0,0.31217481789802204,-0.31217481789802204,0.0,-0.31217481789802204
2017-04-05,33,SE,399,2.08116545265348,0.0,3.12174817898022,0.0,2.08116545265348,3.12174817898022,-1.0405827263267404,0.0,-1.0405827263267404
2017-04-05,32,SE,2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,32,SE,2376,3.12174817898022,0.0,0.0,0.0,3.12174817898022,0.0,3.12174817898022,0.0,3.12174817898022
2017-04-05,32,SE,2136,0.9989594172736704,0.0,0.0,0.0,0.9989594172736704,0.0,0.9989594172736704,0.0,0.9989594172736704
2017-04-05,32,SE,2105,0.0,0.0,8.012486992715898,0.0,0.0,8.012486992715898,-8.012486992715898,0.0,-8.012486992715898
2017-04-05,32,SE,2047,5.202913631633701,0.0,3.12174817898022,0.0,5.202913631633701,3.12174817898022,2.0811654526534804,0.0,2.0811654526534804
2017-04-05,32,SE,1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,32,SE,1482,1.04058272632674,0.0,0.0,0.0,1.04058272632674,0.0,1.04058272632674,0.0,1.04058272632674
2017-04-05,32,SE,1463,23.5,0.0,9.0,0.0,23.5,9.0,14.5,0.0,14.5
2017-04-05,32,SE,1400,1.456815816857436,0.0,0.0,0.0,1.456815816857436,0.0,1.456815816857436,0.0,1.456815816857436
2017-04-05,32,SE,403,0.0,0.0,0.208116545265348,0.0,0.0,0.208116545265348,-0.208116545265348,0.0,-0.208116545265348
2017-04-05,32,SE,399,0.0,0.0,13.215400624349599,0.0,0.0,13.215400624349599,-13.215400624349599,0.0,-13.215400624349599
2017-04-05,31,FI,2609,0.0,0.0,3.277835587929231,0.0,0.0,3.277835587929231,-3.277835587929231,0.0,-3.277835587929231
2017-04-05,31,FI,2376,0.0,0.0,10.405827263267401,0.0,0.0,10.405827263267401,-10.405827263267401,0.0,-10.405827263267401
2017-04-05,31,FI,2321,0.583955245669972,0.0,0.1751865737009916,0.0,0.583955245669972,0.1751865737009916,0.4087686719689804,0.0,0.4087686719689804
2017-04-05,31,FI,2136,1.2486992715920882,0.0,7.908428720083224,0.0,1.2486992715920882,7.908428720083224,-6.659729448491136,0.0,-6.659729448491136
2017-04-05,31,FI,2047,3.9021852237252754,0.0,0.208116545265348,0.0,3.9021852237252754,0.208116545265348,3.6940686784599275,0.0,3.6940686784599275
2017-04-05,31,FI,1980,0.0,0.0,0.208116545265348,0.0,0.0,0.208116545265348,-0.208116545265348,0.0,-0.208116545265348
2017-04-05,31,FI,1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,31,FI,1463,25.0,0.0,20.0,0.0,25.0,20.0,5.0,0.0,5.0
2017-04-05,31,FI,1400,0.0,0.0,3.64203954214359,0.0,0.0,3.64203954214359,-3.64203954214359,0.0,-3.64203954214359
2017-04-05,31,FI,399,2.08116545265348,0.0,9.781477627471357,0.0,2.08116545265348,9.781477627471357,-7.700312174817876,0.0,-7.700312174817876
2017-04-05,31,FI,384,0.0,0.0,0.104058272632674,0.0,0.0,0.104058272632674,-0.104058272632674,0.0,-0.104058272632674
2017-04-05,30,SE,2609,1.092611862643077,0.0,0.0,0.0,1.092611862643077,0.0,1.092611862643077,0.0,1.092611862643077
2017-04-05,30,SE,2376,1.56087408949011,0.0,0.0,0.0,1.56087408949011,0.0,1.56087408949011,0.0,1.56087408949011
2017-04-05,30,SE,2136,0.9989594172736704,0.0,0.0,0.0,0.9989594172736704,0.0,0.9989594172736704,0.0,0.9989594172736704
2017-04-05,30,SE,2049,0.0,0.0,0.780437044745055,0.0,0.0,0.780437044745055,-0.780437044745055,0.0,-0.780437044745055
2017-04-05,30,SE,2047,6.503642039542125,0.0,2.08116545265348,0.0,6.503642039542125,2.08116545265348,4.422476586888646,0.0,4.422476586888646
2017-04-05,30,SE,1879,0.6,0.0,1.8,0.0,0.6,1.8,-1.2,0.0,-1.2
2017-04-05,30,SE,1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,30,SE,1463,29.0,0.0,6.5,0.0,29.0,6.5,22.5,0.0,22.5
2017-04-05,30,SE,1355,0.832466181061392,0.0,0.0,0.0,0.832466181061392,0.0,0.832466181061392,0.0,0.832466181061392
2017-04-05,30,SE,399,1.04058272632674,0.0,6.24349635796044,0.0,1.04058272632674,6.24349635796044,-5.202913631633701,0.0,-5.202913631633701
2017-04-05,30,SE,384,0.6243496357960441,0.0,0.0,0.0,0.6243496357960441,0.0,0.6243496357960441,0.0,0.6243496357960441
2017-04-05,29,SE,2376,1.56087408949011,0.0,0.0,0.0,1.56087408949011,0.0,1.56087408949011,0.0,1.56087408949011
2017-04-05,29,SE,2136,1.9979188345473409,0.0,0.0,0.0,1.9979188345473409,0.0,1.9979188345473409,0.0,1.9979188345473409
2017-04-05,29,SE,2047,2.3413111342351653,0.0,0.0,0.0,2.3413111342351653,0.0,2.3413111342351653,0.0,2.3413111342351653
2017-04-05,29,SE,1879,0.6,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.6
2017-04-05,29,SE,1711,1.56087408949011,0.0,0.0,0.0,1.56087408949011,0.0,1.56087408949011,0.0,1.56087408949011
2017-04-05,29,SE,1482,1.04058272632674,0.0,0.0,0.0,1.04058272632674,0.0,1.04058272632674,0.0,1.04058272632674
2017-04-05,29,SE,1463,16.5,0.0,72.0,0.0,16.5,72.0,-55.5,0.0,-55.5
2017-04-05,29,SE,1355,0.832466181061392,0.0,0.0,0.0,0.832466181061392,0.0,0.832466181061392,0.0,0.832466181061392
2017-04-05,29,SE,399,1.04058272632674,0.0,0.728407908428718,0.0,1.04058272632674,0.728407908428718,0.31217481789802193,0.0,0.31217481789802193
2017-04-05,28,SE,2555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,28,SE,2376,3.12174817898022,0.0,0.0,0.0,3.12174817898022,0.0,3.12174817898022,0.0,3.12174817898022
2017-04-05,28,SE,2321,0.0,0.0,0.1751865737009916,0.0,0.0,0.1751865737009916,-0.1751865737009916,0.0,-0.1751865737009916
2017-04-05,28,SE,2047,2.6014568158168503,0.0,0.0,0.0,2.6014568158168503,0.0,2.6014568158168503,0.0,2.6014568158168503
2017-04-05,28,SE,1711,0.0,0.0,7.023933402705495,0.0,0.0,7.023933402705495,-7.023933402705495,0.0,-7.023933402705495
2017-04-05,28,SE,1482,1.04058272632674,0.0,0.0,0.0,1.04058272632674,0.0,1.04058272632674,0.0,1.04058272632674
2017-04-05,28,SE,1463,20.0,0.0,4.0,0.0,20.0,4.0,16.0,0.0,16.0
2017-04-05,28,SE,1355,0.832466181061392,0.0,0.0,0.0,0.832466181061392,0.0,0.832466181061392,0.0,0.832466181061392
2017-04-05,28,SE,399,5.2029136316337,0.0,0.0,0.0,5.2029136316337,0.0,5.2029136316337,0.0,5.2029136316337
2017-04-05,27,SE,2609,0.0,0.0,0.31217481789802204,0.0,0.0,0.31217481789802204,-0.31217481789802204,0.0,-0.31217481789802204
2017-04-05,27,SE,2376,1.56087408949011,0.0,0.52029136316337,0.0,1.56087408949011,0.52029136316337,1.0405827263267402,0.0,1.0405827263267402
2017-04-05,27,SE,2136,0.9989594172736704,0.0,0.0,0.0,0.9989594172736704,0.0,0.9989594172736704,0.0,0.9989594172736704
2017-04-05,27,SE,2047,5.202913631633701,0.0,0.0,0.0,5.202913631633701,0.0,5.202913631633701,0.0,5.202913631633701
2017-04-05,27,SE,1879,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3
2017-04-05,27,SE,1711,1.56087408949011,0.0,0.0,0.0,1.56087408949011,0.0,1.56087408949011,0.0,1.56087408949011
2017-04-05,27,SE,1463,15.5,0.0,45.5,0.0,15.5,45.5,-30.0,0.0,-30.0
2017-04-05,27,SE,1400,0.0,0.0,0.31217481789802204,0.0,0.0,0.31217481789802204,-0.31217481789802204,0.0,-0.31217481789802204
2017-04-05,27,SE,399,3.12174817898022,0.0,8.428720083246594,0.0,3.12174817898022,8.428720083246594,-5.3069719042663746,0.0,-5.3069719042663746
2017-04-05,26,GB,2609,1.092611862643077,0.0,0.0,0.0,1.092611862643077,0.0,1.092611862643077,0.0,1.092611862643077
2017-04-05,26,GB,2557,0.0,0.0,0.21852237252861542,0.0,0.0,0.21852237252861542,-0.21852237252861542,0.0,-0.21852237252861542
2017-04-05,26,GB,2376,1.56087408949011,0.0,0.0,0.0,1.56087408949011,0.0,1.56087408949011,0.0,1.56087408949011
2017-04-05,26,GB,2136,1.9979188345473409,0.0,0.0,0.0,1.9979188345473409,0.0,1.9979188345473409,0.0,1.9979188345473409
2017-04-05,26,GB,2105,0.832466181061392,0.0,0.0,0.0,0.832466181061392,0.0,0.832466181061392,0.0,0.832466181061392
2017-04-05,26,GB,2047,2.6014568158168503,0.0,0.52029136316337,0.0,2.6014568158168503,0.52029136316337,2.0811654526534804,0.0,2.0811654526534804
2017-04-05,26,GB,1879,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3
2017-04-05,26,GB,1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,26,GB,1463,18.5,0.0,10.0,0.0,18.5,10.0,8.5,0.0,8.5
2017-04-05,26,GB,1400,1.2486992715920882,0.0,0.0,0.0,1.2486992715920882,0.0,1.2486992715920882,0.0,1.2486992715920882
2017-04-05,26,GB,399,0.0,0.0,2.4973985431841763,0.0,0.0,2.4973985431841763,-2.4973985431841763,0.0,-2.4973985431841763
2017-04-05,25,SE,2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,25,SE,2376,4.682622268470331,0.0,0.780437044745055,0.0,4.682622268470331,0.780437044745055,3.9021852237252754,0.0,3.9021852237252754
2017-04-05,25,SE,2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,25,SE,2136,0.9989594172736704,0.0,0.0,0.0,0.9989594172736704,0.0,0.9989594172736704,0.0,0.9989594172736704
2017-04-05,25,SE,2105,0.832466181061392,0.0,0.0,0.0,0.832466181061392,0.0,0.832466181061392,0.0,0.832466181061392
2017-04-05,25,SE,2049,0.0,0.0,0.728407908428718,0.0,0.0,0.728407908428718,-0.728407908428718,0.0,-0.728407908428718
2017-04-05,25,SE,2047,1.3007284079084251,0.0,0.0,0.0,1.3007284079084251,0.0,1.3007284079084251,0.0,1.3007284079084251
2017-04-05,25,SE,1482,2.08116545265348,0.0,0.0,0.0,2.08116545265348,0.0,2.08116545265348,0.0,2.08116545265348
2017-04-05,25,SE,1463,16.5,0.0,33.0,0.0,16.5,33.0,-16.5,0.0,-16.5
2017-04-05,25,SE,1400,0.0,0.0,1.2486992715920882,0.0,0.0,1.2486992715920882,-1.2486992715920882,0.0,-1.2486992715920882
2017-04-05,25,SE,399,0.0,0.0,19.97918834547341,0.0,0.0,19.97918834547341,-19.97918834547341,0.0,-19.97918834547341
2017-04-05,24,SE,2609,0.0,0.0,0.15608740894901102,0.0,0.0,0.15608740894901102,-0.15608740894901102,0.0,-0.15608740894901102
2017-04-05,24,SE,2376,3.12174817898022,0.0,0.0,0.0,3.12174817898022,0.0,3.12174817898022,0.0,3.12174817898022
2017-04-05,24,SE,2136,0.9989594172736704,0.0,0.0,0.0,0.9989594172736704,0.0,0.9989594172736704,0.0,0.9989594172736704
2017-04-05,24,SE,2105,0.832466181061392,0.0,0.0,0.0,0.832466181061392,0.0,0.832466181061392,0.0,0.832466181061392
2017-04-05,24,SE,2047,2.6014568158168503,0.0,0.0,0.0,2.6014568158168503,0.0,2.6014568158168503,0.0,2.6014568158168503
2017-04-05,24,SE,1879,0.8999999999999999,0.0,0.0,0.0,0.8999999999999999,0.0,0.8999999999999999,0.0,0.8999999999999999
2017-04-05,24,SE,1711,1.56087408949011,0.0,0.0,0.0,1.56087408949011,0.0,1.56087408949011,0.0,1.56087408949011
2017-04-05,24,SE,1482,1.04058272632674,0.0,0.0,0.0,1.04058272632674,0.0,1.04058272632674,0.0,1.04058272632674
2017-04-05,24,SE,1463,24.5,0.0,9.0,0.0,24.5,9.0,15.5,0.0,15.5
2017-04-05,24,SE,1355,0.832466181061392,0.0,0.0,0.0,0.832466181061392,0.0,0.832466181061392,0.0,0.832466181061392
2017-04-05,24,SE,399,2.08116545265348,0.0,6.555671175858462,0.0,2.08116545265348,6.555671175858462,-4.474505723204983,0.0,-4.474505723204983
2017-04-05,23,NO,2376,3.12174817898022,0.0,0.0,0.0,3.12174817898022,0.0,3.12174817898022,0.0,3.12174817898022
2017-04-05,23,NO,2321,0.583955245669972,0.0,0.0,0.0,0.583955245669972,0.0,0.583955245669972,0.0,0.583955245669972
2017-04-05,23,NO,2136,0.0,0.0,1.248699271592088,0.0,0.0,1.248699271592088,-1.248699271592088,0.0,-1.248699271592088
2017-04-05,23,NO,2047,2.6014568158168503,0.0,0.0,0.0,2.6014568158168503,0.0,2.6014568158168503,0.0,2.6014568158168503
2017-04-05,23,NO,1879,0.0,0.0,3.6,0.0,0.0,3.6,-3.6,0.0,-3.6
2017-04-05,23,NO,1711,0.0,0.0,0.936524453694066,0.0,0.0,0.936524453694066,-0.936524453694066,0.0,-0.936524453694066
2017-04-05,23,NO,1482,1.04058272632674,0.0,0.0,0.0,1.04058272632674,0.0,1.04058272632674,0.0,1.04058272632674
2017-04-05,23,NO,1463,27.0,0.0,53.0,0.0,27.0,53.0,-26.0,0.0,-26.0
2017-04-05,23,NO,399,3.12174817898022,0.0,3.12174817898022,0.0,3.12174817898022,3.12174817898022,0.0,0.0,0.0
2017-04-05,22,SE,2376,1.56087408949011,0.0,0.0,0.0,1.56087408949011,0.0,1.56087408949011,0.0,1.56087408949011
2017-04-05,22,SE,2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,22,SE,2105,0.0,0.0,8.116545265348572,0.0,0.0,8.116545265348572,-8.116545265348572,0.0,-8.116545265348572
2017-04-05,22,SE,2049,1.3007284079084251,0.0,0.0,0.0,1.3007284079084251,0.0,1.3007284079084251,0.0,1.3007284079084251
2017-04-05,22,SE,2047,2.6014568158168503,0.0,5.931321540062418,0.0,2.6014568158168503,5.931321540062418,-3.3298647242455686,0.0,-3.3298647242455686
2017-04-05,22,SE,1879,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3
2017-04-05,22,SE,1711,1.56087408949011,0.0,0.0,0.0,1.56087408949011,0.0,1.56087408949011,0.0,1.56087408949011
2017-04-05,22,SE,1463,23.5,0.0,0.0,0.0,23.5,0.0,23.5,0.0,23.5
2017-04-05,22,SE,1400,1.2486992715920882,0.0,0.0,0.0,1.2486992715920882,0.0,1.2486992715920882,0.0,1.2486992715920882
2017-04-05,22,SE,399,3.12174817898022,0.0,18.106139438085275,0.0,3.12174817898022,18.106139438085275,-14.984391259105056,0.0,-14.984391259105056
2017-04-05,22,SE,384,0.6243496357960441,0.0,0.0,0.0,0.6243496357960441,0.0,0.6243496357960441,0.0,0.6243496357960441
2017-04-05,21,AT,2376,0.0,0.0,16.12903225806447,0.0,0.0,16.12903225806447,-16.12903225806447,0.0,-16.12903225806447
2017-04-05,21,AT,2321,0.0,0.0,5.43078378473074,0.0,0.0,5.43078378473074,-5.43078378473074,0.0,-5.43078378473074
2017-04-05,21,AT,2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,21,AT,2047,3.9021852237252754,0.0,0.728407908428718,0.0,3.9021852237252754,0.728407908428718,3.173777315296557,0.0,3.173777315296557
2017-04-05,21,AT,1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,21,AT,1711,1.56087408949011,0.0,0.260145681581685,0.0,1.56087408949011,0.260145681581685,1.3007284079084251,0.0,1.3007284079084251
2017-04-05,21,AT,1482,2.08116545265348,0.0,0.0,0.0,2.08116545265348,0.0,2.08116545265348,0.0,2.08116545265348
2017-04-05,21,AT,1463,21.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,21.0
2017-04-05,21,AT,1355,0.0,0.0,1.04058272632674,0.0,0.0,1.04058272632674,-1.04058272632674,0.0,-1.04058272632674
2017-04-05,21,AT,399,6.2434963579604394,0.0,11.96670135275751,0.0,6.2434963579604394,11.96670135275751,-5.723204994797071,0.0,-5.723204994797071
2017-04-05,20,SE,2376,1.56087408949011,0.0,0.260145681581685,0.0,1.56087408949011,0.260145681581685,1.3007284079084251,0.0,1.3007284079084251
2017-04-05,20,SE,2136,0.9989594172736704,0.0,0.31217481789802204,0.0,0.9989594172736704,0.31217481789802204,0.6867845993756484,0.0,0.6867845993756484
2017-04-05,20,SE,2049,0.0,0.0,0.52029136316337,0.0,0.0,0.52029136316337,-0.52029136316337,0.0,-0.52029136316337
2017-04-05,20,SE,2047,1.3007284079084251,0.0,1.04058272632674,0.0,1.3007284079084251,1.04058272632674,0.26014568158168516,0.0,0.26014568158168516
2017-04-05,20,SE,1879,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3
2017-04-05,20,SE,1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,20,SE,1463,12.5,0.0,12.0,0.0,12.5,12.0,0.5,0.0,0.5
2017-04-05,20,SE,1400,2.7055150884495243,0.0,0.0,0.0,2.7055150884495243,0.0,2.7055150884495243,0.0,2.7055150884495243
2017-04-05,20,SE,399,2.08116545265348,0.0,1.04058272632674,0.0,2.08116545265348,1.04058272632674,1.04058272632674,0.0,1.04058272632674
2017-04-05,20,SE,384,0.0,0.0,1.873048907388132,0.0,0.0,1.873048907388132,-1.873048907388132,0.0,-1.873048907388132
2017-04-05,19,SE,2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,19,SE,2321,0.583955245669972,0.0,0.0,0.0,0.583955245669972,0.0,0.583955245669972,0.0,0.583955245669972
2017-04-05,19,SE,2136,0.9989594172736704,0.0,0.0,0.0,0.9989594172736704,0.0,0.9989594172736704,0.0,0.9989594172736704
2017-04-05,19,SE,2047,1.3007284079084251,0.0,0.0,0.0,1.3007284079084251,0.0,1.3007284079084251,0.0,1.3007284079084251
2017-04-05,19,SE,1711,0.0,0.0,6.24349635796044,0.0,0.0,6.24349635796044,-6.24349635796044,0.0,-6.24349635796044
2017-04-05,19,SE,1463,19.0,0.0,173.5,0.0,19.0,173.5,-154.5,0.0,-154.5
2017-04-05,19,SE,1355,1.2486992715920882,0.0,0.0,0.0,1.2486992715920882,0.0,1.2486992715920882,0.0,1.2486992715920882
2017-04-05,19,SE,403,0.6243496357960441,0.0,0.0,0.0,0.6243496357960441,0.0,0.6243496357960441,0.0,0.6243496357960441
2017-04-05,19,SE,399,2.08116545265348,0.0,1.56087408949011,0.0,2.08116545265348,1.56087408949011,0.5202913631633699,0.0,0.5202913631633699
2017-04-05,18,GB,2609,0.0,0.0,2.185223725286154,0.0,0.0,2.185223725286154,-2.185223725286154,0.0,-2.185223725286154
2017-04-05,18,GB,2376,3.12174817898022,0.0,0.52029136316337,0.0,3.12174817898022,0.52029136316337,2.6014568158168503,0.0,2.6014568158168503
2017-04-05,18,GB,2136,0.0,0.0,0.6243496357960441,0.0,0.0,0.6243496357960441,-0.6243496357960441,0.0,-0.6243496357960441
2017-04-05,18,GB,2105,0.832466181061392,0.0,0.0,0.0,0.832466181061392,0.0,0.832466181061392,0.0,0.832466181061392
2017-04-05,18,GB,2047,2.6014568158168503,0.0,0.0,0.0,2.6014568158168503,0.0,2.6014568158168503,0.0,2.6014568158168503
2017-04-05,18,GB,1711,1.56087408949011,0.0,0.0,0.0,1.56087408949011,0.0,1.56087408949011,0.0,1.56087408949011
2017-04-05,18,GB,1463,14.0,0.0,4.0,0.0,14.0,4.0,10.0,0.0,10.0
2017-04-05,18,GB,403,0.6243496357960441,0.0,0.0,0.0,0.6243496357960441,0.0,0.6243496357960441,0.0,0.6243496357960441
2017-04-05,18,GB,399,1.04058272632674,0.0,0.0,0.0,1.04058272632674,0.0,1.04058272632674,0.0,1.04058272632674
2017-04-05,18,GB,384,0.0,0.0,1.3527575442247621,0.0,0.0,1.3527575442247621,-1.3527575442247621,0.0,-1.3527575442247621
2017-04-05,17,SE,2376,1.56087408949011,0.0,0.0,0.0,1.56087408949011,0.0,1.56087408949011,0.0,1.56087408949011
2017-04-05,17,SE,2136,1.9979188345473409,0.0,0.0,0.0,1.9979188345473409,0.0,1.9979188345473409,0.0,1.9979188345473409
2017-04-05,17,SE,2047,2.6014568158168503,0.0,0.0,0.0,2.6014568158168503,0.0,2.6014568158168503,0.0,2.6014568158168503
2017-04-05,17,SE,1463,32.5,0.0,12.0,0.0,32.5,12.0,20.5,0.0,20.5
2017-04-05,17,SE,1400,1.2486992715920882,0.0,0.0,0.0,1.2486992715920882,0.0,1.2486992715920882,0.0,1.2486992715920882
2017-04-05,17,SE,399,1.04058272632674,0.0,20.18730489073876,0.0,1.04058272632674,20.18730489073876,-19.14672216441202,0.0,-19.14672216441202
2017-04-05,16,SE,2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,16,SE,2376,1.56087408949011,0.0,0.0,0.0,1.56087408949011,0.0,1.56087408949011,0.0,1.56087408949011
2017-04-05,16,SE,2321,0.583955245669972,0.0,0.0,0.0,0.583955245669972,0.0,0.583955245669972,0.0,0.583955245669972
2017-04-05,16,SE,2136,0.9989594172736704,0.0,0.0,0.0,0.9989594172736704,0.0,0.9989594172736704,0.0,0.9989594172736704
2017-04-05,16,SE,2047,2.6014568158168503,0.0,5.931321540062418,0.0,2.6014568158168503,5.931321540062418,-3.329864724245568,0.0,-3.329864724245568
