Date;realAmount;bonusAmount;channelUID;txCurrency;gameID;txType;BetId;PlayerId
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7389;2
2017-03-25;10;0;;SEK;2378;WAGER;7390;12
2017-03-25;24;0;;SEK;2378;RESULT;7391;44
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7392;23
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7393;39
2017-03-25;20;0;;SEK;377;WAGER;7394;28
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7395;48
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7396;39
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7397;35
2017-03-25;10;0;;SEK;2378;WAGER;7398;3
2017-03-25;84;0;;SEK;377;RESULT;7399;44
2017-03-25;208;0;;SEK;2378;RESULT;7400;23
2017-03-25;20;0;;SEK;377;WAGER;7401;11
2017-03-25;31;0;;SEK;377;RESULT;7402;18
2017-03-25;20;0;;SEK;377;WAGER;7403;4
2017-03-25;3;0;;SEK;377;RESULT;7404;21
2017-03-25;20;0;;SEK;377;WAGER;7405;34
2017-03-25;415;0;ANDROID;SEK;2089;RESULT;7406;27
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7407;48
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7408;3
2017-03-25;13;0;;SEK;377;RESULT;7409;43
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7410;49
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7411;50
2017-03-25;20;0;;SEK;377;WAGER;7412;12
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7413;20
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7414;4
2017-03-25;10;0;;SEK;2378;WAGER;7415;47
2017-03-25;15;0;;SEK;2378;RESULT;7416;41
2017-03-25;32;0;;SEK;377;RESULT;7417;48
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7418;37
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7419;25
2017-03-25;20;0;;SEK;377;WAGER;7420;18
2017-03-25;20;0;;SEK;377;RESULT;7421;10
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7422;7
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7423;45
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7424;38
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7425;37
2017-03-25;20;0;;SEK;377;WAGER;7426;37
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7427;25
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7428;9
2017-03-25;13;0;;SEK;377;RESULT;7429;29
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7430;17
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7431;38
2017-03-25;10;0;;SEK;2378;WAGER;7432;27
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7433;18
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7434;28
2017-03-25;0;0;;SEK;2378;RESULT;7435;3
2017-03-25;20;0;;SEK;377;WAGER;7436;19
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7437;31
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7438;37
2017-03-25;203;0;;SEK;377;RESULT;7439;30
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7440;47
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7441;48
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7442;19
2017-03-25;200;0;ANDROID;SEK;2089;RESULT;7443;23
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7444;7
2017-03-25;20;0;;SEK;377;WAGER;7445;35
2017-03-25;5;0;ANDROID;SEK;2089;RESULT;7446;46
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7447;14
2017-03-25;15;0;;SEK;377;RESULT;7448;15
2017-03-25;20;0;;SEK;377;WAGER;7449;16
2017-03-25;60;0;ANDROID;SEK;2089;RESULT;7450;26
2017-03-25;20;0;;SEK;377;RESULT;7451;11
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7452;45
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7453;47
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7454;48
2017-03-25;20;0;;SEK;377;WAGER;7455;14
2017-03-25;120;0;ANDROID;SEK;2089;RESULT;7456;45
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7457;35
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7458;42
2017-03-25;10;0;;SEK;377;RESULT;7459;23
2017-03-25;10;0;;SEK;2378;WAGER;7460;30
2017-03-25;30;0;;SEK;2378;RESULT;7461;34
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7462;19
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7463;4
2017-03-25;20;0;;SEK;377;WAGER;7464;28
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7465;33
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7466;27
2017-03-25;93;0;;SEK;377;RESULT;7467;32
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7468;39
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7469;46
2017-03-25;20;0;;SEK;377;WAGER;7470;6
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7471;19
2017-03-25;10;0;;SEK;2378;WAGER;7472;6
2017-03-25;49;0;;SEK;2378;RESULT;7473;1
2017-03-25;45;0;ANDROID;SEK;2089;RESULT;7474;7
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7475;14
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7476;17
2017-03-25;25;0;;SEK;377;RESULT;7477;14
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7478;25
2017-03-25;20;0;;SEK;377;WAGER;7479;43
2017-03-25;3;0;;SEK;377;RESULT;7480;47
2017-03-25;10;0;ANDROID;SEK;2089;RESULT;7481;49
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7482;27
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7483;43
2017-03-25;20;0;;SEK;377;WAGER;7484;23
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7485;41
2017-03-25;4;0;;SEK;377;RESULT;7486;34
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7487;34
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7488;26
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7489;46
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7490;25
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7491;35
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7492;13
2017-03-25;40;0;;SEK;377;WAGER;7493;21
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7494;16
2017-03-25;40;0;;SEK;377;RESULT;7495;6
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7496;10
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7497;32
2017-03-25;10;0;;SEK;2378;WAGER;7498;42
2017-03-25;35;0;;SEK;2378;RESULT;7499;30
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7500;11
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7501;12
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7502;16
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7503;7
2017-03-25;40;0;;SEK;377;WAGER;7504;49
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7505;2
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7506;15
2017-03-25;8;0;;SEK;377;RESULT;7507;17
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7508;28
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7509;29
2017-03-25;10;0;;SEK;2378;WAGER;7510;40
2017-03-25;20;0;;SEK;2378;RESULT;7511;27
2017-03-25;40;0;;SEK;377;WAGER;7512;16
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7513;40
2017-03-25;10;0;;SEK;377;RESULT;7514;5
2017-03-25;15;0;ANDROID;SEK;2089;RESULT;7515;45
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7516;29
2017-03-25;40;0;;SEK;377;WAGER;7517;20
2017-03-25;50;0;;SEK;377;RESULT;7518;15
2017-03-25;30;0;ANDROID;SEK;2089;RESULT;7519;17
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7520;11
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7521;13
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7522;34
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7523;23
2017-03-25;10;0;;SEK;2378;WAGER;7524;6
2017-03-25;40;0;;SEK;2378;RESULT;7525;47
2017-03-25;25;0;ANDROID;SEK;2089;WAGER;7526;50
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7527;3
2017-03-25;20;0;;SEK;377;WAGER;7528;18
2017-03-25;25;0;;SEK;377;RESULT;7529;12
2017-03-25;20;0;;SEK;377;WAGER;7530;23
2017-03-25;5;0;ANDROID;SEK;2089;WAGER;7531;2
2017-03-25;10;0;;SEK;377;RESULT;7532;18
2017-03-25;4;0;ANDROID;SEK;2089;RESULT;7533;40
2017-03-25;5;0;ANDROID;SEK;2089;WAGER;7534;4
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7535;19
2017-03-25;10;0;;SEK;2378;WAGER;7536;16
2017-03-25;5;0;ANDROID;SEK;2089;WAGER;7537;25
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7538;18
2017-03-25;10;0;;SEK;377;WAGER;7539;18
2017-03-25;5;0;ANDROID;SEK;2089;WAGER;7540;9
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7541;11
2017-03-25;2,5;0;;SEK;377;RESULT;7542;42
2017-03-25;35;0;;SEK;2378;RESULT;7543;50
2017-03-25;5;0;ANDROID;SEK;2089;WAGER;7544;5
2017-03-25;0;0;ANDROID;SEK;2089;RESULT;7545;43
2017-03-25;10;0;;SEK;377;WAGER;7546;9
2017-03-25;10;0;;SEK;2378;WAGER;7547;37
2017-03-25;123,5;0;;SEK;377;RESULT;7548;22
2017-03-25;10;0;;SEK;377;WAGER;7549;19
2017-03-25;12;0;;SEK;377;RESULT;7550;24
2017-03-25;10;0;;SEK;377;WAGER;7551;45
2017-03-25;452;0;;SEK;2378;RESULT;7552;28
2017-03-25;12,5;0;;SEK;377;RESULT;7553;7
2017-03-25;10;0;;SEK;377;WAGER;7554;15
2017-03-25;7,5;0;;SEK;377;RESULT;7555;11
2017-03-25;10;0;;SEK;377;WAGER;7556;44
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7557;34
2017-03-25;7,5;0;ANDROID;SEK;1685;RESULT;7558;5
2017-03-25;5,5;0;;SEK;377;RESULT;7559;6
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7560;39
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7561;4
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7562;35
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7563;31
2017-03-25;10;0;;SEK;377;WAGER;7564;50
2017-03-25;2,5;0;;SEK;377;RESULT;7565;2
2017-03-25;10;0;;SEK;2378;WAGER;7566;30
2017-03-25;16;0;;SEK;2378;RESULT;7567;19
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7568;3
2017-03-25;20;0;ANDROID;SEK;1685;RESULT;7569;13
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7570;4
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7571;11
2017-03-25;10;0;;SEK;377;WAGER;7572;21
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7573;13
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7574;3
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7575;20
2017-03-25;37,5;0;ANDROID;SEK;1685;RESULT;7576;5
2017-03-25;58,5;0;;SEK;377;RESULT;7577;45
2017-03-25;10;0;;SEK;377;WAGER;7578;50
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7579;45
2017-03-25;15;0;ANDROID;SEK;1685;RESULT;7580;6
2017-03-25;25;0;;SEK;377;RESULT;7581;9
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7582;46
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7583;21
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7584;1
2017-03-25;50;0;ANDROID;SEK;1685;RESULT;7585;48
2017-03-25;10;0;;SEK;377;WAGER;7586;46
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7587;48
2017-03-25;15;0;ANDROID;SEK;1685;RESULT;7588;43
2017-03-25;1,5;0;;SEK;377;RESULT;7589;5
2017-03-25;10;0;;SEK;2378;WAGER;7590;21
2017-03-25;10;0;;SEK;2378;RESULT;7591;35
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7592;42
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7593;7
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7594;4
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7595;13
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7596;43
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7597;38
2017-03-25;10;0;;SEK;377;WAGER;7598;30
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7599;17
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7600;11
2017-03-25;2,5;0;;SEK;377;RESULT;7601;8
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7602;40
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7603;7
2017-03-25;10;0;;SEK;377;WAGER;7604;13
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7605;29
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7606;5
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7607;7
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7608;48
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7609;19
2017-03-25;15;0;ANDROID;SEK;1685;RESULT;7610;37
2017-03-25;25;0;ANDROID;SEK;1685;WAGER;7611;25
2017-03-25;2,5;0;ANDROID;SEK;1685;RESULT;7612;2
2017-03-25;15;0;ANDROID;SEK;1685;WAGER;7613;39
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7614;31
2017-03-25;50;0;ANDROID;SEK;1685;WAGER;7615;4
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7616;15
2017-03-25;50;0;ANDROID;SEK;1685;WAGER;7617;7
2017-03-25;30;0;ANDROID;SEK;1685;RESULT;7618;34
2017-03-25;10;0;;SEK;2378;WAGER;7619;23
2017-03-25;10;0;;SEK;2378;RESULT;7620;28
2017-03-25;50;0;ANDROID;SEK;1685;WAGER;7621;27
2017-03-25;10;0;ANDROID;SEK;1685;RESULT;7622;43
2017-03-25;10;0;;SEK;2378;WAGER;7623;7
2017-03-25;16;0;;SEK;2378;RESULT;7624;38
2017-03-25;50;0;ANDROID;SEK;1685;WAGER;7625;14
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7626;3
2017-03-25;50;0;ANDROID;SEK;1685;WAGER;7627;48
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7628;43
2017-03-25;294;0;;SEK;377;RESULT;7629;45
2017-03-25;10;0;ANDROID;SEK;1685;WAGER;7630;21
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7631;16
2017-03-25;10;0;ANDROID;SEK;1685;WAGER;7632;7
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7633;48
2017-03-25;10;0;ANDROID;SEK;1685;WAGER;7634;17
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7635;33
2017-03-25;10;0;;SEK;377;WAGER;7636;23
2017-03-25;2,5;0;;SEK;377;RESULT;7637;46
2017-03-25;10;0;ANDROID;SEK;1685;WAGER;7638;21
2017-03-25;0;0;ANDROID;SEK;1685;RESULT;7639;23
2017-03-25;10;0;;SEK;377;WAGER;7640;46
2017-03-25;10;0;;SEK;2378;WAGER;7641;24
2017-03-25;35;0;;SEK;2378;RESULT;7642;4
2017-03-25;6,5;0;;SEK;377;RESULT;7643;40
2017-03-25;10;0;;SEK;377;WAGER;7644;32
2017-03-25;18,5;0;;SEK;377;RESULT;7645;14
2017-03-25;10;0;;SEK;377;WAGER;7646;50
2017-03-25;5;0;;SEK;377;RESULT;7647;16
2017-03-25;10;0;;SEK;377;WAGER;7648;46
2017-03-25;10;0;;SEK;2378;WAGER;7649;15
2017-03-25;15;0;;SEK;2378;RESULT;7650;9
2017-03-25;9,5;0;;SEK;377;RESULT;7651;37
2017-03-25;10;0;;SEK;377;WAGER;7652;40
2017-03-25;6,5;0;;SEK;377;RESULT;7653;38
2017-03-25;10;0;;SEK;2378;WAGER;7654;10
2017-03-25;10;0;;SEK;377;WAGER;7655;8
2017-03-25;29;0;;SEK;2378;RESULT;7656;12
2017-03-25;5;0;;SEK;377;RESULT;7657;34
2017-03-25;4;0;;SEK;377;WAGER;7658;7
2017-03-25;5,4;0;;SEK;377;RESULT;7659;48
2017-03-25;4;0;;SEK;377;WAGER;7660;48
2017-03-25;18,2;0;;SEK;377;RESULT;7661;44
2017-03-25;10;0;;SEK;2378;WAGER;7662;48
2017-03-25;4;0;;SEK;377;WAGER;7663;17
2017-03-25;21;0;;SEK;2378;RESULT;7664;46
2017-03-25;8;0;;SEK;377;RESULT;7665;40
2017-03-25;4;0;;SEK;377;WAGER;7666;16
2017-03-25;13,6;0;;SEK;377;RESULT;7667;45
2017-03-25;4;0;;SEK;377;WAGER;7668;34
2017-03-25;5;0;;SEK;377;RESULT;7669;36
2017-03-25;4;0;;SEK;377;WAGER;7670;23
2017-03-25;7;0;;SEK;377;RESULT;7671;7
2017-03-25;10;0;;SEK;2378;WAGER;7672;36
2017-03-25;10;0;;SEK;377;WAGER;7673;4
2017-03-25;3;0;;SEK;377;RESULT;7674;10
2017-03-25;25;0;;SEK;2378;RESULT;7675;38
2017-03-25;10;0;;SEK;377;WAGER;7676;41
2017-03-25;10;0;;SEK;2378;WAGER;7677;29
2017-03-25;21;0;;SEK;2378;RESULT;7678;44
2017-03-25;12,5;0;;SEK;377;RESULT;7679;43
2017-03-25;10;0;;SEK;377;WAGER;7680;7
2017-03-25;10;0;;SEK;2378;WAGER;7681;28
2017-03-25;1,5;0;;SEK;377;RESULT;7682;32
2017-03-25;10;0;;SEK;377;WAGER;7683;22
2017-03-25;0;0;;SEK;2378;RESULT;7684;31
2017-03-25;2;0;;SEK;377;RESULT;7685;19
2017-03-25;4;0;;SEK;377;WAGER;7686;15
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7687;48
2017-03-25;1;0;;SEK;377;RESULT;7688;45
2017-03-25;0;0;IPHONE;SEK;2047;RESULT;7689;17
2017-03-25;10;0;;SEK;2378;WAGER;7690;21
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7691;24
2017-03-25;0;0;IPHONE;SEK;2047;RESULT;7692;19
2017-03-25;0;0;;SEK;2378;RESULT;7693;36
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7694;26
2017-03-25;1;0;IPHONE;SEK;2047;RESULT;7695;27
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7696;3
2017-03-25;0;0;IPHONE;SEK;2047;RESULT;7697;23
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7698;30
2017-03-25;10;0;;SEK;2378;WAGER;7699;10
2017-03-25;25;0;;SEK;2378;RESULT;7700;23
2017-03-25;0,4;0;IPHONE;SEK;2047;RESULT;7701;7
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7702;39
2017-03-25;0,5;0;IPHONE;SEK;2047;RESULT;7703;35
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7704;15
2017-03-25;0,5;0;IPHONE;SEK;2047;RESULT;7705;18
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7706;14
2017-03-25;0;0;IPHONE;SEK;2047;RESULT;7707;2
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7708;34
2017-03-25;0;0;IPHONE;SEK;2047;RESULT;7709;42
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7710;22
2017-03-25;0;0;IPHONE;SEK;2047;RESULT;7711;47
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7712;44
2017-03-25;0;0;IPHONE;SEK;2047;RESULT;7713;6
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7714;11
2017-03-25;0;0;IPHONE;SEK;2047;RESULT;7715;28
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7716;31
2017-03-25;1;0;IPHONE;SEK;2047;RESULT;7717;13
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7718;28
2017-03-25;0;0;IPHONE;SEK;2047;RESULT;7719;9
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7720;22
2017-03-25;0;0;IPHONE;SEK;2047;RESULT;7721;2
2017-03-25;2,5;0;IPHONE;SEK;2047;WAGER;7722;24
2017-03-25;0;0;IPHONE;SEK;2047;RESULT;7723;34
2017-03-25;10;0;;SEK;2378;WAGER;7724;42
2017-03-25;110;0;;SEK;2378;RESULT;7725;35
2017-03-25;2;0;;SEK;377;WAGER;7726;22
2017-03-25;1,5;0;;SEK;377;RESULT;7727;27
2017-03-25;2;0;;SEK;377;WAGER;7728;10
2017-03-25;9,6;0;;SEK;377;RESULT;7729;18
2017-03-25;2;0;;SEK;377;WAGER;7730;42
2017-03-25;1,9;0;;SEK;377;RESULT;7731;43
2017-03-25;2;0;;SEK;377;WAGER;7732;26
2017-03-25;1,1;0;;SEK;377;RESULT;7733;31
2017-03-25;2;0;;SEK;377;WAGER;7734;8
2017-03-25;1;0;;SEK;377;RESULT;7735;25
2017-03-25;2;0;;SEK;377;WAGER;7736;37
2017-03-25;0,3;0;;SEK;377;RESULT;7737;16
2017-03-25;2;0;;SEK;377;WAGER;7738;44
2017-03-25;1;0;;SEK;377;RESULT;7739;2
2017-03-25;2;0;;SEK;377;WAGER;7740;19
2017-03-25;3,8;0;;SEK;377;RESULT;7741;43
2017-03-25;2;0;;SEK;377;WAGER;7742;30
2017-03-25;1,3;0;;SEK;377;RESULT;7743;19
2017-03-25;2;0;;SEK;377;WAGER;7744;21
2017-03-25;12;0;;SEK;377;RESULT;7745;40
2017-03-25;2;0;;SEK;377;WAGER;7746;44
2017-03-25;1;0;;SEK;377;RESULT;7747;48
2017-03-25;2;0;;SEK;377;WAGER;7748;50
2017-03-25;0,5;0;;SEK;377;RESULT;7749;37
2017-03-25;2;0;;SEK;377;WAGER;7750;13
2017-03-25;5,6;0;;SEK;377;RESULT;7751;40
2017-03-25;2;0;;SEK;377;WAGER;7752;34
2017-03-25;1,5;0;;SEK;377;RESULT;7753;12
2017-03-25;2;0;;SEK;377;WAGER;7754;37
2017-03-25;10;0;;SEK;377;RESULT;7755;15
2017-03-25;2;0;;SEK;377;WAGER;7756;33
2017-03-25;0,5;0;;SEK;377;RESULT;7757;22
2017-03-25;2;0;;SEK;377;WAGER;7758;22
2017-03-25;0,8;0;;SEK;377;RESULT;7759;3
2017-03-25;2;0;;SEK;377;WAGER;7760;20
2017-03-25;1,5;0;;SEK;377;RESULT;7761;17
2017-03-25;2;0;;SEK;377;WAGER;7762;41
2017-03-25;3,5;0;;SEK;377;RESULT;7763;38
2017-03-25;2;0;;SEK;377;WAGER;7764;39
2017-03-25;0,4;0;;SEK;377;RESULT;7765;46
2017-03-25;2;0;;SEK;377;WAGER;7766;32
2017-03-25;1,5;0;;SEK;377;RESULT;7767;2
2017-03-25;2;0;;SEK;377;WAGER;7768;18
2017-03-25;0,8;0;;SEK;377;RESULT;7769;14
2017-03-25;2;0;;SEK;377;WAGER;7770;2
2017-03-25;0,5;0;;SEK;377;RESULT;7771;42
2017-03-25;2;0;;SEK;377;WAGER;7772;39
2017-03-25;0,3;0;;SEK;377;RESULT;7773;10
2017-03-25;2;0;;SEK;377;WAGER;7774;20
2017-03-25;0,4;0;;SEK;377;RESULT;7775;21
2017-03-25;2;0;;SEK;377;WAGER;7776;18
2017-03-25;4;0;;SEK;377;RESULT;7777;48
2017-03-25;2;0;;SEK;377;WAGER;7778;25
2017-03-25;16,5;0;;SEK;377;RESULT;7779;24
2017-03-25;2;0;;SEK;377;WAGER;7780;29
2017-03-25;15,5;0;;SEK;377;RESULT;7781;45
2017-03-25;2;0;;SEK;377;WAGER;7782;24
2017-03-25;0,8;0;;SEK;377;RESULT;7783;5
2017-03-25;2;0;;SEK;377;WAGER;7784;18
2017-03-25;4,1;0;;SEK;377;RESULT;7785;17
2017-03-25;2;0;;SEK;377;WAGER;7786;24
2017-03-25;0,4;0;;SEK;377;RESULT;7787;19
2017-03-25;2;0;;SEK;377;WAGER;7788;11
2017-03-25;0,9;0;;SEK;377;RESULT;7789;36
2017-03-25;2;0;;SEK;377;WAGER;7790;20
2017-03-25;0,9;0;;SEK;377;RESULT;7791;34
2017-03-25;2;0;;SEK;377;WAGER;7792;37
2017-03-25;8,3;0;;SEK;377;RESULT;7793;34
2017-03-25;2;0;;SEK;377;WAGER;7794;48
2017-03-25;0,3;0;;SEK;377;RESULT;7795;19
2017-03-25;2;0;;SEK;377;WAGER;7796;40
2017-03-25;0,4;0;;SEK;377;RESULT;7797;1
2017-03-25;2;0;;SEK;377;WAGER;7798;5
2017-03-25;1,6;0;;SEK;377;RESULT;7799;21
2017-03-25;2;0;;SEK;377;WAGER;7800;16
2017-03-25;26,4;0;;SEK;377;RESULT;7801;23
2017-03-25;2;0;;SEK;377;WAGER;7802;31
2017-03-25;1;0;;SEK;377;RESULT;7803;39
2017-03-25;2;0;;SEK;377;WAGER;7804;19
2017-03-25;2;0;;SEK;377;RESULT;7805;37
2017-03-25;2;0;;SEK;377;WAGER;7806;8
2017-03-25;1,4;0;;SEK;377;RESULT;7807;24
2017-03-25;2;0;;SEK;377;WAGER;7808;19
2017-03-25;0,5;0;;SEK;377;RESULT;7809;5
2017-03-25;2;0;;SEK;377;WAGER;7810;26
2017-03-25;47,7;0;;SEK;377;RESULT;7811;21
2017-03-25;2;0;;SEK;377;WAGER;7812;50
2017-03-25;0,5;0;;SEK;377;RESULT;7813;19
2017-03-25;2;0;;SEK;377;WAGER;7814;37
2017-03-25;50,9;0;;SEK;377;RESULT;7815;22
2017-03-25;2;0;;SEK;377;WAGER;7816;40
2017-03-25;0,9;0;;SEK;377;RESULT;7817;38
2017-03-25;2;0;;SEK;377;WAGER;7818;16
2017-03-25;0,8;0;;SEK;377;RESULT;7819;30
2017-03-25;2;0;;SEK;377;WAGER;7820;17
2017-03-25;5;0;;SEK;377;RESULT;7821;20
2017-03-25;2;0;;SEK;377;WAGER;7822;25
2017-03-25;9,5;0;;SEK;377;RESULT;7823;33
2017-03-25;2;0;;SEK;377;WAGER;7824;8
2017-03-25;1;0;;SEK;377;RESULT;7825;26
2017-03-25;2;0;;SEK;377;WAGER;7826;31
2017-03-25;0,3;0;;SEK;377;RESULT;7827;19
2017-03-25;2;0;;SEK;377;WAGER;7828;30
2017-03-25;2,1;0;;SEK;377;RESULT;7829;35
2017-03-25;2;0;;SEK;377;WAGER;7830;12
2017-03-25;1,3;0;;SEK;377;RESULT;7831;48
2017-03-25;2;0;;SEK;377;WAGER;7832;4
2017-03-25;1;0;;SEK;377;RESULT;7833;49
2017-03-25;2;0;;SEK;377;WAGER;7834;47
2017-03-25;0,5;0;;SEK;377;RESULT;7835;32
2017-03-25;2;0;;SEK;377;WAGER;7836;2
2017-03-25;1,3;0;;SEK;377;RESULT;7837;25
2017-03-25;2;0;;SEK;377;WAGER;7838;24
